1.67,0.0345406,0.855869,0.516039,1.49676,43.3138,24.9543,-0.342347,0.0138163,0,0.994042,0.0895479,-0.215054
1.68,0.0435223,0.857946,0.511893,1.50148,43.3152,24.9516,-0.343178,0.0174089,0,0.765595,0.317353,-0.596985
1.69,0.0492251,0.861964,0.504574,1.50324,43.3167,24.9489,-0.344786,0.01969,0,0.351452,0.469616,-0.836533
1.7,0.0502508,0.866958,0.495841,1.50318,43.3171,24.9482,-0.346783,0.0201003,0,-0.150619,0.508324,-0.87352
1.71,0.0463233,0.87171,0.487827,1.50401,43.3161,24.9498,-0.348684,0.0185293,0,-0.618233,0.422062,-0.695487
1.72,0.0383926,0.875044,0.482518,1.50747,43.3147,24.952,-0.350018,0.0153571,0,-0.933977,0.230591,-0.343861
1.73,0.0284248,0.876125,0.481245,1.51293,43.3142,24.9526,-0.35045,0.0113699,0,-1.01687,-0.0188184,0.0943214
1.74,0.0189109,0.874682,0.484329,1.51801,43.315,24.951,-0.349873,0.00756436,0,-0.845455,-0.263371,0.50865
1.75,0.0122246,0.871078,0.490992,1.52075,43.3164,24.9484,-0.348431,0.00488982,0,-0.464019,-0.44169,0.795165
1.76,0.0100141,0.866216,0.499569,1.52138,43.3171,24.9471,-0.346486,0.00400563,0,0.0303084,-0.510214,0.884067
1.77,0.0128019,0.861294,0.507945,1.52222,43.3165,24.9481,-0.344518,0.00512077,0,0.514755,-0.453818,0.756541
1.78,0.0198879,0.857508,0.514085,1.52549,43.3152,24.9502,-0.343003,0.00795515,0,0.872676,-0.288025,0.446674
1.79,0.0295516,0.855766,0.516518,1.53124,43.3145,24.9511,-0.342307,0.0118207,0,1.02038,-0.0535656,0.0303681
1.8,0.0394755,0.856483,0.514664,1.53712,43.3152,24.9495,-0.342593,0.0157902,0,0.923909,0.193793,-0.393368
1.81,0.047281,0.859491,0.50896,1.5406,43.3168,24.9465,-0.343796,0.0189124,0,0.605195,0.395391,-0.723926
1.82,0.0510771,0.864074,0.500766,1.54129,43.3179,24.9445,-0.34563,0.0204308,0,0.138278,0.502264,-0.880762
1.83,0.0499186,0.869126,0.492066,1.54129,43.3177,24.9449,-0.34765,0.0199675,0,-0.365103,0.4868,-0.822786
1.84,0.0440657,0.873405,0.484998,1.54318,43.3164,24.9471,-0.349362,0.0176263,0,-0.780566,0.350874,-0.560948
1.85,0.0349541,0.875846,0.481323,1.54774,43.3152,24.9488,-0.350338,0.0139817,0,-1.00269,0.127101,-0.158465
1.86,0.0248537,0.875837,0.481967,1.55337,43.3153,24.9484,-0.350335,0.0099415,0,-0.97419,-0.128613,0.283954
1.87,0.0162898,0.873381,0.486765,1.55758,43.3164,24.946,-0.349352,0.00651592,0,-0.702447,-0.35181,0.654744
1.88,0.0113911,0.869095,0.494513,1.55923,43.3177,24.9438,-0.347638,0.00455642,0,-0.257344,-0.486925,0.861687
1.89,0.0113527,0.864046,0.503285,1.55962,43.3178,24.9435,-0.345618,0.00454108,0,0.248872,-0.501755,0.855806
1.9,0.0161611,0.859471,0.510929,1.56133,43.3168,24.9452,-0.343788,0.00646445,0,0.692107,-0.394586,0.641869
1.91,0.0246328,0.856474,0.515603,1.56585,43.3156,24.9471,-0.342589,0.00985312,0,0.967073,-0.192839,0.274126
1.92,0.034725,0.855771,0.516189,1.57204,43.3154,24.9469,-0.342308,0.01389,0,1.01009,0.0548114,-0.158821
1.93,0.0440212,0.85753,0.512547,1.57712,43.3167,24.9445,-0.343012,0.0176085,0,0.811211,0.289736,-0.554423
1.94,0.0502864,0.861336,0.50554,1.57928,43.3183,24.9416,-0.344535,0.0201146,0,0.416032,0.455835,-0.818031
1.95,0.0519895,0.866278,0.496849,1.57932,43.3189,24.9406,-0.346511,0.0207958,0,-0.0825361,0.511963,-0.883993
1.96,0.0486896,0.871153,0.488591,1.57989,43.318,24.942,-0.348461,0.0194758,0,-0.563489,0.442496,-0.732813
1.97,0.0411792,0.874757,0.48281,1.583,43.3166,24.9443,-0.349903,0.0164717,0,-0.906486,0.262898,-0.399004
1.98,0.0313166,0.876187,0.480952,1.58834,43.3159,24.9452,-0.350475,0.0125267,0,-1.02375,0.0172819,0.0351764
1.99,0.0215656,0.875086,0.483487,1.59364,43.3165,24.9437,-0.350034,0.00862624,0,-0.884927,-0.232581,0.46043
2,0.0143608,0.871731,0.489775,1.59675,43.3179,24.9411,-0.348692,0.00574434,0,-0.525939,-0.423874,0.769856
2.01,0.0114828,0.866962,0.498242,1.59757,43.3188,24.9396,-0.346785,0.0045931,0,-0.0384462,-0.509603,0.887616
2.02,0.0136198,0.861959,0.506795,1.59822,43.3183,24.9403,-0.344783,0.0054479,0,0.456008,-0.470292,0.787618
2.03,0.0202285,0.857939,0.513353,1.60113,43.317,24.9424,-0.343176,0.00809142,0,0.837866,-0.317394,0.497428
2.04,0.0297005,0.855867,0.516342,1.60667,43.3161,24.9436,-0.342347,0.0118802,0,1.01754,-0.088756,0.0885884
2.05,0.0397618,0.856238,0.51505,1.61275,43.3166,24.9423,-0.342495,0.0159047,0,0.953684,0.161107,-0.341455
2.06,0.0480027,0.858964,0.50978,1.61666,43.3182,24.9394,-0.343586,0.0192011,0,0.660751,0.373017,-0.690741
2.07,0.0524309,0.8634,0.501788,1.61765,43.3195,24.9371,-0.34536,0.0209723,0,0.206549,0.495756,-0.874603
2.08,0.0519501,0.868475,0.493003,1.61757,43.3195,24.9372,-0.34739,0.02078,0,-0.300697,0.498021,-0.84563
2.09,0.0466532,0.872947,0.48558,1.61911,43.3182,24.9392,-0.349179,0.0186613,0,-0.736164,0.377285,-0.607533
2.1,0.037835,0.875702,0.481367,1.62339,43.3169,24.9412,-0.350281,0.015134,0,-0.989683,0.162203,-0.217292
2.11,0.0276897,0.876051,0.481423,1.62906,43.3168,24.941,-0.35042,0.0110759,0,-0.995955,-0.0936553,0.22771
2.12,0.018754,0.873907,0.485732,1.6336,43.3179,24.9389,-0.349563,0.00750161,0,-0.753365,-0.325786,0.615227
2.13,0.0132522,0.869808,0.493211,1.63558,43.3192,24.9364,-0.347923,0.00530089,0,-0.324413,-0.476223,0.848565
